,author,author_link,text,date,likes,comments,shares,theme
71,"Jules FIKO, ICCF®",https://www.linkedin.com/in/jules-fiko-iccf%C2%AE-634007136?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACEa0sgBtYlkQv8V7g4qzFloDCv_VeWeHqk,J’ai le plaisir de vous annoncer que j’occupe désormais le poste de Financial modeling & Project finance chez Groupe Keolis.,2025-04-25 11:17:51,61,16,0,finance
72,Nicolas Quarré,https://www.linkedin.com/in/nicolasquarre?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAG7MgIBIWrQogiCgV-ivaKgB3ioc0vbsGk,"This is it: Accountable is joining the Visma family 💜.7 years serving the customers we love, building the product we dream about, with the people we trust, to see us join forces with the hashtag#European hashtag#leader in Business Software 🇪🇺.A leader with whom we share so much in terms of values, vision & execution.Merete Hverven, Jussi Pekkala, Ari-Pekka Salovaara, Steffen Torp, Olivier Constant, Marijn van Baar, we could not be more excited to start working together and solving this problem at scale.I am unbelievably grateful for the journey so far, grateful to you, Alexis Eggermont, for your intelligence, your dedication, and being the partner you are to me - to you, Tino Keller for your cleverness, resilience, and, for sure, helping me become a little bit more German -> European every day - to you, Juan Zone for building the machine only you could build - to you simon castex, for holding the fort against all storms - to you Isabel Senden, for crafting this this incredible experience to our users - and to every member of the A-team: what we are building is ours, what you are building is yours 💎.Grateful for the support from our early investors: Connect Ventures, Stride.VC, Visionaries Club, 10x Founders, Sambrinvest, 2100 Ventures and the incredible individuals that supported us so far, among others Hassan Ayed, Loic Jacobs van Merlen, Jeff Robertz, Adriaan Coppens, Matthias Geeroms, Gino Engels, Dr. Matthias Knecht, Christian Grobe, and everyone that will recognize themselves.The road ahead is incredibly exciting: continue to increase our leadership in Belgium 🇧🇪 and build the #1 player for the self-employed in Germany 🇩🇪.With the support and experience of Visma.Free the self-employed from the fear of the tax office.Deliver all their finances, done right.For every independent....and anyone dreaming of starting.Onwards we go 🏔️PS: it's clear, the next team picture will need to be with the Norwegian mountains in the background 😉",2025-04-25 10:17:51,243,56,6,finance
73,İpek Ilıcak Kayaalp,https://www.linkedin.com/in/ipekilicak?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABUcJcsBKNq8J4K4-qRzhcF0Mk1NdwLbJ0I,"We’re proud to share that our $2 billion polypropylene plant and terminal investment in Ceyhan marks the largest investment in Rönesans history – and a truly global partnership.Our aim is to strengthen Türkiye's supply chains, reduce import dependency, and support local industries in Ceyhan.This milestone wouldn’t be possible without our valued partners Sonatrach, Africa’s largest company, and Stolt-Nielsen Limited, one of the world’s leading integrated supply chain solution providers. We are also grateful for the strong international financial support this project has received, including $1.3 billion in financing, led by the U.S. International Development Finance Corporation (DFC) for the PP production plant and Spain’s Export Credit Agency (Cesce) for the PP production plant and terminal. This level of global confidence speaks for itself. At RÖNESANS HOLDİNG, we remain committed to reinforcing Türkiye's position in the global market, shaping a more resilient and self-sufficient future for the nation’s industrial sector. A big thank you to our incredible team who helped bring this vision to life:Ilhan Alkan Ahmet Ilke Suzulmus Necati A. Evren Ayral Nergiz Karakurt Öncü Apaydın Uğur Sebzeci Ozgur Canbas Kaan Arslan Engin Özbilen Pinar Ozhan Eda Yaşar hashtag#RönesansHolding",2025-04-25 07:17:51,834,15,20,finance
74,Lauriane Perruchet,https://www.linkedin.com/in/lauriane-perruchet-bb6a70b3?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABgvJboBCHDb3ZxaIIIDzuCWvj4tQNsK8mg,"✨ Nouveau chapitre chez Aprovall ! Je suis ravie de partager avec vous que j’ai rejoint Aprovall en tant qu’Account Manager, où je contribue à simplifier la gouvernance, la gestion des risques et la conformité des tiers pour nos clients.Vous souhaitez gagner en efficacité, maîtriser vos risques fournisseurs ou renforcer votre démarche RSE ? ➡️ N'hésitez pas à me contacter, je serai ravie d’en discuter avec vous !Aprovall couvre l’ensemble du cycle de vie des tiers – de l’évaluation préalable, le suivi continu et la fin de relation – dans des domaines clés comme le juridique, la finance, la cybersécurité, l’éthique, l’environnement et les droits humains.",2025-04-25 11:30:51,21,6,0,finance
75,Véronique Perroud,https://www.linkedin.com/in/vperroud?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAD4QX4BR9VS8qUsIZiAwcWUUOuBYC9Z-VE,"𝑨𝒖𝒋𝒐𝒖𝒓𝒅'𝒉𝒖𝒊, 𝒋'𝒂𝒊 20 𝒂𝒏𝒔… 𝒅𝒆 𝒃𝒓𝒆𝒗𝒆𝒕 𝒇𝒆́𝒅𝒆́𝒓𝒂𝒍 !Et comme tout bon compte de résultats, il y a eu des hauts, des bas, quelques provisions surprises… et surtout, beaucoup d’expériences précieuses, dans tous les secteurs possibles et imaginables.J’ai commencé dans l’électricité, puis l’hôtellerie, le poids lourd et l’automobile… J’ai aussi travaillé en fiduciaire, avec comme patron un de mes anciens formateurs du brevet (quand l’élève rejoint le maître…).En réalité, ma carrière a commencé bien avant le brevet : à 18 ans, après ma formation initiale. Mais ce diplôme a marqué un cap. Une étape qui a compté. Alors aujourd’hui, je célèbre 20 ans de reconnaissance officielle… et un peu plus de 25 ans de cheminement.𝐴𝑢𝑗𝑜𝑢𝑟𝑑’ℎ𝑢𝑖 ? Cheffe des finances de la Police cantonale.Et un investissement qui me tient à cœur : accompagner d’autres femmes en tant que mentor, pour les aider à tracer leur route. Transmettre, faire éclore les talents… bref, les colonnes de mon tableau Excel se sont bien élargies.20 ans de chiffres, de tableurs, de clôtures, d’audits, de migrations (et de cafés… beaucoup de cafés). Mais surtout : 20 ans d’adaptation, d’évolution, de curiosité, de rencontres marquantes.Alors non, ce n’est pas un vrai bilan. Juste une pause. Un clin d’œil à celle que j’étais. Et l’envie de continuer à avancer… 𝑎𝑣𝑒𝑐 𝑠𝑒𝑛𝑠 𝑒𝑡 𝑖𝑚𝑝𝑎𝑐𝑡.Merci à toutes celles et ceux qui m’ont accompagnée sur ce chemin, qui m’ont fait confiance, challengée, soutenue ou inspirée. Ce parcours, je ne l’ai pas fait seule. Et c’est sans doute là, l’un des plus beaux enseignements du leadership : savoir s’appuyer sur ses soutiens, et en devenir un pour les autres.""𝐶𝑒 𝑛’𝑒𝑠𝑡 𝑝𝑎𝑠 𝑙𝑒 𝑛𝑜𝑚𝑏𝑟𝑒 𝑑’𝑎𝑛𝑛𝑒́𝑒𝑠 𝑞𝑢𝑖 𝑐𝑜𝑚𝑝𝑡𝑒, 𝑐’𝑒𝑠𝑡 𝑐𝑒 𝑞𝑢’𝑜𝑛 𝑒𝑛 𝑓𝑎𝑖𝑡…""",2025-04-25 08:17:51,38,5,0,finance
76,Joris ESCOT,https://www.linkedin.com/in/joris-escot-b8931b74?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAA-1hdkBz0ieWk57LHuiUljx3cdd3FEPbgo,"C’est fait ! 😀 Je suis fier de pouvoir annoncer que je viens de racheter le groupe Carrément Fleurs à sa dirigeante et co-fondatrice Chantal PAIN.Cette reprise est l’aboutissement d’un processus de près de 18 mois, qui me ramène à mon métier de (presque) toujours : celui de franchiseur.Petit flashback : 🕰️ Novembre 2023 : je fais la connaissance de Chantal PAIN et de son réseau, dans le cadre d’une mission d’accompagnement de l’enseigne Carrément Fleurs, troisième intervenant du marché Français, et acteur historique de la distribution de fleurs. 💐 24 avril 2025 : Je succède à Chantal, et j’entreprends à présent de diriger l’enseigne, et de poursuivre son développement. J’ai déjà fait de magnifiques rencontres au sein du réseau, et je suis impatient de pouvoir apporter le meilleur de moi-même à tous ces franchisés passionnés, qui donnent tant au quotidien. Pour rappel, le groupe Carrément Fleurs fêtera ses 20 ans l’an prochain, compte 39 magasins, a servi près d’un million de clients et réalisé un CA de 24M€ HT en 2024. Cette enseigne porte en elle tous les gènes du succès.Bien entendu, un projet comme celui-ci ne peut s’entreprendre que flanqué d’une super équipe : 🫶 ✅ Une super associée : Agnès HARICHE✅ Un super cabinet d’ingénierie financière : Entrepreneurs et Finance✅ Un super cabinet d’avocats : Advéo Avocats✅ De supers partenaires financiers : Multicroissance, Grand Sud Ouest Capital (GSO Capital) et social club ✅ De supers partenaires bancaires : Société Générale et Crédit Agricole.Merci à eux d’avoir accepté de faire partie de l’aventure, et d’avoir cru en ce projet, qui s’est donc concrétisé hier.A très vite…Rémi SAINT LANNES Grégoire SOL Alban Dufort Matthieu Cassone Emmanuel WIPLIER Joséphine LALOUS Grégoire Torralba-y-Vendrelle Philippe Disconzi Laurent SAUVADE Magali J. Sophie Fraysse Groupe Carrément Fleurshashtag#fleurs hashtag#franchise hashtag#franchiseur hashtag#entreprendre hashtag#réseaudefranchise hashtag#entrepreneuriat hashtag#entrepreneur hashtag#carrementfleurs",2025-04-25 11:17:51,23,8,0,finance
77,Franck SOTTY,https://www.linkedin.com/in/franck-sotty-aa6417125?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAB7aBl4BMi2zsG2owBaOe50FbMLPxIjMlik,Cette offre d’emploi chez ASTORIA FINANCE pourrait vous intéresser : Ingénieur patrimonial Grand Lyon,2025-04-25 08:17:51,12,0,4,finance
78,Master 2 Droit fiscal - Université de Bourgogne,https://www.linkedin.com/company/master-2-droit-fiscal/posts,"Présentation individuelle : [17/19] | Florane Roisin Prost Le Master 2 de Droit Fiscal de l’Université de Bourgogne a le plaisir de vous présenter, Florane ROISIN-PROST, étudiante de la promotion 2024-2025. Après l'obtention de sa licence en Droit à l'Université Bourgogne Europe, Florane poursuit son parcours en intégrant le Master 1 mention Droit des Affaires de la même université. En septembre 2024, elle a intégré le Master 2 en Droit Fiscal. En parallèle, elle a intégré le Magistère de Droit des Affaires de Dijon, une formation qui lui a offert une vision approfondie du droit des affaires. Dans le cadre de ses études, Florane a occupé le poste de Vice-Présidente de l'Association du Magistère, avant de rejoindre l’Association Master Droit Fiscal Dijon en tant que Chargée de communication. Ces engagements lui ont permis de renforcer ses compétences en gestion de projet et en travail d'équipe.Dès sa troisième année de licence, Florane a effectué un stage au sein d'une étude de mandataire judiciaire dijonnaise, une expérience qui lui a permis de découvrir les premières facettes du monde des affaires.À l'issue de son Master 1, elle a réalisé un stage dans un cabinet d'avocats dijonnais spécialisé en droit des affaires, une immersion qui a renforcé son intérêt pour cette spécialité.Début mars 2025, elle a entamé un stage au cœur du pôle Contrôle Revenus et Patrimoine de la Direction régionale des Finances publiques de Dijon pour une durée de 2 mois.En mai, avec l’ensemble des étudiants de la promotion du Master 2, elle participera à la campagne déclarative au sein de la DRFiP de Dijon. À l'avenir, Florane passera les concours de la fonction publique afin d'intégrer l'administration fiscale.",2025-04-25 11:17:51,16,7,1,finance
79,CA Kathit Parikh,https://www.linkedin.com/in/cakathit?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABlw6kkB13UcI7YHrwCyNzNkdErqL5wKFj4,"Have you imagined how Tabby, Tamara, or any other BNPL model works?Buy-Now-Pay-Later (BNPL) seems simple: Split your purchase into instalments, pay later. But behind the scenes, it’s a finely tuned machine of real-time risk assessment, funding strategies, and monetization models. Let’s break it down.How BNPL Works:1. PurchaseA customer selects BNPL at checkout (e.g., Dhs. 300 purchase).2. Instant Credit DecisioningUnlike traditional credit cards (which rely on hard credit checks), BNPL leverages alternative data + machine learning for a 1-3 second approve/decline decision.3. Payment FlowThe first installment is charged immediately (e.g., Dhs. 75). The remaining balance is split into bi-weekly/monthly payments.4. Merchant SettlementBNPL provider pays the merchant upfront (e.g., Dhs. 291 after a 3% fee) within 1-7 days.5. Funding the TransactionBalance sheet (rare)Bank partnerships (overdraft facilities)Hybrid models (converting to card instalments)6. Defaults & CollectionsLate payments may incur fees, unpaid balances go to collections.BNPL is no longer just a checkout option, it’s evolving into an embedded finance ecosystem, powering digital wallets, Super Apps, and in-app marketplaces.With an element of convenience, it is being favored by people to spend more. This has also led to some people getting into debt traps, and getting out of them becomes even more difficult.Although it's a great tool if used responsibly, being alert and managing your finances is essential to reap the benefits of this model.Have you ever tried using the BNPL model?Let's connect CA Kathit Parikh 💡 hashtag#Fintech hashtag#BNPL hashtag#Payments hashtag#EmbeddedFinance hashtag#Banking hashtag#CAinDubai hashtag#finance",2025-04-25 10:17:51,64,35,1,finance
80,Shaikh Sahed R.,https://www.linkedin.com/in/shaikhsahed?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACLA6c0BBBnri10g7ZlqYQqg83GfrtdWMzQ,"When it comes to managing your business finances, the big question is: should you do it yourself or hand it over to the pros? Both approaches have their merits, but the right choice depends on your business goals, budget, and expertise. Let’s break it down:✨ 𝐃𝐈𝐘 𝐁𝐨𝐨𝐤𝐤𝐞𝐞𝐩𝐢𝐧𝐠: Pros: ✅ Cost-effective for startups and small businesses. ✅ Gives you full control and awareness of your finances. ✅ Easily accessible tools like spreadsheets or accounting software simplify the process.Cons: ❌ Time-consuming, especially as your business grows. ❌ Requires financial knowledge—you don’t want to miss crucial details or compliance requirements. ❌ Greater risk of errors due to lack of professional oversight.✨ 𝐎𝐮𝐭𝐬𝐨𝐮𝐫𝐜𝐢𝐧𝐠 𝐁𝐨𝐨𝐤𝐤𝐞𝐞𝐩𝐢𝐧𝐠: Pros: ✅ Saves time, allowing you to focus on growing your business. ✅ Ensures accuracy and compliance with financial regulations. ✅ Access to expert insights for improved financial planning.Cons: ❌ Can be more expensive, depending on the size and complexity of your business. ❌ Relinquishing some control over day-to-day financial management.Both options have their place—it’s about finding what works best for your unique needs. Are you looking to save costs and learn the ropes with DIY bookkeeping, or do you want to free up your time and ensure precision with outsourcing?Let’s open the floor—how do you approach bookkeeping in your business? Share your thoughts below! 👇♻️ Repost to inspire someone in your network.📌 Follow me → @shaikhsahed for more! -----------P.S. I help businesses with expert Bookkeeping, Accounting, Financial Consultation, and Training services. If you're looking to streamline your finances or need professional guidance, let’s connect and simplify your accounting journey.📅 Schedule a free consultation: https://lnkd.in/gqjJAxXU📞 WhatsApp: +91 765 303 5822📧 Email: shaikhsahed04@gmail.comhashtag#Bookkeeper hashtag#Bookkeeping hashtag#Accounting hashtag#QuickBooks hashtag#ZohoBooks hashtag#Odoo",2025-04-25 06:17:51,32,27,2,finance
81,Cécile Hazan,https://www.linkedin.com/in/c%C3%A9cile-hazan?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAe4QkUBOOmyKSmsBj19yeDCQMQE9zYEwjM,"⁉️ Mais qu’est-ce qui peut bien pousser nos hashtag#décideurs à vouloir la peau de la hashtag#formation à distance ? ⁉️ Depuis plusieurs mois, les textes s’enchaînent 📜📉Décrets, propositions de loi, projets de loi de finances…Le tout avec une cohérence quasi chirurgicale 🧠✂️ : réduire la voilure, affaiblir les dispositifs, assécher les hashtag#financements 💸Alors que la formation à distance ne représente que 2% des dispositifs de formation en France... Ce n'est donc pas une question hashtag#budgétaire.Alors peut-etre une question hashtag#technique?  Ou hashtag#réglementaire? Non, c'est plutôt une question fondamentale, presque hashtag#philosophique 🤔🌍 : ➡️ Qu’est-ce que la formation à distance dérange au juste ?Elle dérange peut-être parce qu’elle remet en cause des habitudes 🔁Parce qu’elle permet d’apprendre autrement, à d’autres rythmes, depuis d’autres lieux 🧑‍💻🌐Parce qu’elle donne du pouvoir aux hashtag#apprenants 🗝️📚Et peut-être même – soyons fous – parce qu’elle fonctionne. ✅🚀Elle fait bouger les lignes 🔄Elle ouvre l’accès à ceux qu’on n’entendait pas 🎙️Elle bouscule des modèles anciens, parfois confortables, souvent inégalitaires 🧱⚖️Et si la multiplication de ces textes n’était pas anodine ? Si c’était le signe d’un hashtag#malaise plus profond 😶‍🌫️, celui d’un système qui peine à accepter que l’avenir ne rentre pas dans les cadres d’hier ? 🕰️➡️📲🎓 La formation à distance mérite mieux que des coupes et des soupçons ✂️❌ Elle mérite une hashtag#vision 👁️, une hashtag#ambition 🌟, un hashtag#cadre qui la respecte 🧩 Et surtout, des politiques qui la comprennent 🤝🧭Astrid Panosyan-Bouvet Mikael Charbit Claire Khecha Jean-Christophe CHAMAYOU Aurélia Bollé Christopher SULLIVAN Nicolas Bergerault François Bergerault Anaïs Prétot Olivier MARQUET Marine Guillaume Guillaume Houzel Alisa Grassaud Philippe Grassaud Charlotte FILLOL Florence Diesler Jeanne STEFANI @",2025-04-25 07:17:51,26,5,2,finance
82,Francois Bagardie 🔵,https://www.linkedin.com/in/francois-bagardie-immobilierrendement-immobilierlocatif-libert%C3%A9financi%C3%A8re-?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABX6KE0Bo-6e0lNC1an9OWssoutRXktRwe8,"T’as le droit à ton Ricard si tu réponds juste.— Gérard, prof de finances comportementales au PMU !1. Ta voiture, c’est :A) Un actif qui te rend plus beauB) Un passif qui te coûte un rein en assuranceC) Un destrier fiscalement optimisé (mais t’as pas le manuel)⸻2. Ton smartphone à crédit, il te rapporte :A) Rien, mais il te fait scroller Insta 3h/jourB) 12% de rendement parce que tu l’utilises pour closer des dealsC) Un rappel douloureux de tes paiements échelonnés⸻3. Si tu devais vendre tout ce que tu possèdes demain, tu pourrais :A) Acheter un kebab et un ticket de tiercéB) Financer 6 mois de liberté sans bosserC) Devenir le roi du PMU (mais juste avec ta collection de vinyles)⸻4. Le billet de 500 € dans ton tiroir, c’est :A) Une relique, tu le sors que pour frimerB) Un actif qui dort (et l’inflation le grignote)C) Le budget mensuel de Ricard de Gérard⸻5. Ta valeur nette, c’est :A) Le nombre de likes sur ta dernière photo en vacancesB) Ce qui reste après avoir payé tout ce que tu doisC) Un concept fumeux inventé par les banquiers⸻Résultats : •	Majorité de A : T’as besoin d’un Ricard… et d’un bilan financier. •	Majorité de B : T’es sur la bonne voie, viens faire le bilan PMU avec Gérard. •	Majorité de C : T’as l’humour, mais pas encore la fortune. Ça se travaille.",2025-04-25 07:17:51,16,9,2,finance
83,Aurélie Baulard 🦊,https://www.linkedin.com/in/baulardaurelie?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABUlySEB7f5W6ms24yEwUE5DW4OYl2hnBmc,"Grande nouvelle : GREEN-GOT lauréat de l’ hashtag#Impact40 ! 🏆Hier soir, sous la magnifique verrière du Grand Palais, on a eu la joie d’être sélectionnés dans l'hashtag#Impact40 d’Impact France à ChangeNOW ! Cet indice met en lumière les 40 futures licornes à impact social et environnemental, et compte de belles pépites comme Too Good To Go, HappyVore, Yuka ou encore Vestack. Et Green-Got en fait partie pour la deuxième année d’affilée !Cela fait 4 ans qu’on bouscule le monde de la finance en redirigeant des dizaines de millions d’euros vers la transition écologique, et ce n’est que le début.Merci au Mouvement Impact France pour la distinction et aux membres du jury, dont Brune Poirson, Frédéric Mazzella, Jean Moreau. Et merci à toutes celles et ceux qui nous soutiennent depuis le départ, c’est aussi grâce à vous 💚",2025-04-25 11:17:51,106,22,0,finance
84,Merushri Baboota,https://www.linkedin.com/in/merushri-baboota-53b474195?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAC3PFP8BPAhbKhl1G4cPzx__QxrarmS8rDY,"You think top schools want a polished resume.They don’t. They want proof you’ve lived the thing you’re applying for.You’ve done all the “right” things.→ The internships → The degree → The 9-to-5 you hateYou even throw in a few extracurriculars to sound more “rounded.”But when you sit down to write your application…It all feels flat.Because none of it sounds like you.And deep down, you know it.Most people assume top admits go to:- Perfect grades- Big-brand experience- Students with fancy job titlesNope. One of my clients had none of that.Finance grad. Internships, yes. Corporate job, yes.But the thing that got him in?Was something he almost left out.He casually mentioned helping his family manage money.Giving friends investment advice.Running the books for a small business.Then said: “But that’s not relevant, right?”It was everything.We built his story around that:1. Real-life, self-driven experience2. Initiative that came before the career3. Proof that he lived finance, not just studied itThat’s what got him the admit.Because admissions teams don’t want your highlight reel.They want to know:A) Do you actually live this work?B) Have you done the thing even when no one asked you to?That’s what we built his application around.Not the titles Not the template.The stuff that actually showed who he was.What he cared about.And why he deserved to be there.PS: If you’re applying with a story that feels “safe” you’re already invisible. DM me “STORY” and I’ll help you find the part of your story you’ve been told to shrink → And turn it into the reason they say yes. No sugarcoating. Just an application that hits. You’ve done the work. Now let’s make it matter.",2025-04-25 05:17:51,151,88,2,finance
85,"PLACEMENT CELL MBA, BITS Pilani",https://www.linkedin.com/in/placecomm-bits-mba?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAB6q3gQBjMfMc7-DBe-DSFBzwA8xG0JSVCw,"Still hiring? We’ve got talent ready to join you.From the MBA Class of 2023-25 at BITS Pilani, a few outstanding candidates are open to final placement opportunities — and they’re ready to onboard within the next 2 months.Meet your next hire:- Business Analysts trained in Data Science, Machine Learning, SQL, and Gen AI — they speak fluent Python and business.- Marketers who understand growth, brand, CAC, and digital strategy — and know how to make campaigns that convert.- Product Managers who blend user empathy, market insight, and execution — from roadmap to rollout, they deliver impact.- Finance professionals who can analyze, forecast, value, and pitch — with real experience in corporate finance and fintech.- Founder’s Office candidates who are strategic generalists — adaptable, analytical, and ready to solve cross-functional problems.- Operations specialists who bring structure to scale, optimize processes, and ensure business runs smoothly.If you're looking for smart, well-rounded professionals to join your team — we’d love to connect.Reach out here: mbaplacements@pilani.bits-pilani.ac.inDepartment of Management BITS-Pilanihashtag#MBA2025 hashtag#HireFromBITS hashtag#BITSPlacements hashtag#BusinessAnalytics hashtag#Marketing hashtag#ProductManagement hashtag#Finance hashtag#FoundersOffice hashtag#OpenToWork hashtag#DataScience hashtag#GenAI hashtag#SQL hashtag#BITSReady",2025-04-25 08:17:51,92,39,4,finance
86,Soufiane LAHFAYA,https://www.linkedin.com/in/soufiane-lahfaya?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABa2mbcBVi1BwumjE9_N93N1-JvudmLjtis,🚀 REPORTEZ COMME ORANGE FRANCE !📌 Modèle Expert : Reporting & Suivi Budgétaire Clé en Main📡 L’OUTIL QUI RÉVOLUTIONNE VOTRE GESTION BUDGÉTAIRE (Inspiré des standards Orange France)▸ Tableaux de bord dynamiques avec indicateurs KPIs télécoms▸ Consolidation automatique multi-filiales & sites▸ Alertes temps réel sur les dérives budgétaires▸ Benchmarking intégré vs. objectifs sectoriels📈 CE QUE CETTE SOLUTION VOUS APPORTE :✅ Réduction de 40% du temps de reporting✅ Visibilité parfaite sur vos engagements CAPEX/OPEX✅ Préparation facilitée des comités de direction✅ Format compatible avec les normes des grands groupes🎯 POUR QUI ?► Directeurs Financiers (DAF)► Contrôleurs de Gestion secteurs Télécoms/Utilities► Responsables Budget groupes multi-sites► Consultants Big4 en transformation financière💡 COMMENT L'OBTENIR ?1️⃣ Likez 👍 ce post2️⃣ Taggez un collègue 👥 en charge du reporting📥 Version Pro disponible sur : www.lsexpert.com🏷️ hashtag#Reporting hashtag#Budget hashtag#Telecom hashtag#DAF hashtag#Orange hashtag#ContrôleDeGestion hashtag#KPIs hashtag#Finance hashtag#BigData hashtag#LSExpert➡️ Suivez L'institut supérieure de finance et contrôle (ISFC Paris) pour plus de modèles corporate,2025-04-25 11:17:51,8,12,0,finance
87,Noé Bauer,https://www.linkedin.com/in/noe-bauer?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADifqp8BStoJYQwC52lmZYxaZU7G0TwEdng,"J’ai appris la finance en investissant mon propre argent. Signer un compromis entre deux partiels, optimiser des achats-reventes, structurer des deals à 5 chiffres, c’était mon terrain de jeu et mes erreurs mes meilleures leçons.  Aujourd’hui, je cherche une alternance en Private Equity, Venture Capital ou Banque d’investissement à Bordeaux, dès septembre 2025.Avant d’intégrer le Master Finance de l’ESSCA, j’ai mené 5 opérations immobilières en parallèle de mes études.Pas pour bricoler, mais pour apprendre, prendre des risques et exécuter sous contraintes réelles.Aujourd’hui, je cherche à évoluer dans un environnement dynamique où je pourrai continuer à faire ce que je fais déjà : comprendre rapidement, agir et viser l’impact.Ce que j’apporte : - Une double vision terrain & finance, de la négociation à la structuration de deals.  - Une expérience en levée de fonds et suivi des participations. - Curiosité et autonomie : j’avance, je m’adapte et je prends mes responsabilités.Si vous connaissez un fonds, une banque ou un professionnel à Bordeaux avec qui je pourrais parler, votre message peut faire la différence. Merci d’avance à celles et ceux qui prendront le temps de relayer ou simplement échanger !Mon CV est disponible en pièce jointe si vous voulez en savoir plus.",2025-04-25 08:17:51,36,2,5,finance
88,Nataraja Mr.,https://www.linkedin.com/in/nataraja-mr-bb002847?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAnKzrQB_PKQh8uQSfcxflaB0D98-wE48k0,"Trainee Accountant - Accounts Payable   Join Our Team!  We're seeking a passionate and driven individual with 0-6 months of experience in Accounts Payable to join our growing team. We encourage you to apply if you're eager to learn and contribute!  Qualifications: Commerce Graduate/MBA (Finance). 0-6 months of experience (Freshers welcome!). SAP knowledge is a plus. Solid understanding of basic accounting principles. Excellent written and verbal communication skills. Flexible to work any shift – Preferably APAC Time Zone. Proficiency in MS Office (Word, Excel, PowerPoint). Quick learner with a resourceful, innovative, and flexible approach. Achievement-oriented, highly trustworthy, and professional attitude. A supportive and collaborative work environment. Opportunities for professional growth and development. The chance to make a real impact on our finance operations. If you are a passionate and immediate joiner who meets the criteria for this role, we would love to hear from you! Feel free to share this exciting opportunity with qualified individuals in your network who might be a great fit!",2025-04-25 08:17:51,58,72,2,finance
89,Catherine MAS,https://www.linkedin.com/in/catherine-mas?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAySpTMBLR2g1345p_LRPSJKTzlSB_mAc24,"✨ 𝐑𝐞𝐭𝐨𝐮𝐫 𝐞𝐧 𝐢𝐦𝐚𝐠𝐞𝐬 𝐬𝐮𝐫 𝐥'𝐚𝐟𝐭𝐞𝐫𝐰𝐨𝐫𝐤 de mercredi organisé au 𝐁𝐚𝐡𝐢𝐚 à Salon de Provence par la Fédération des Entrepreneurs du Pays Salonais ✨Nous remercions chaleureusement le 𝐁𝐚𝐡𝐢𝐚 pour l'accueil qui nous a été réservé et évidemment la Fédération des Entrepreneurs du Pays Salonais grâce à qui cet évènement a pu être organisé.🙏 Comme toujours, un merci particulier à Zaccheo Emilie, Thierry Zarka et Gaëlle Millet 🙏Nadege Mancini, Tom Sevez et moi même avons eu le plaisir d’animer des ateliers interactifs autour de thématiques clés pour la performance des entreprises comme par exemple🔹 L’optimisation des pratiques RH et🔹 L’efficience financière🌟 Les échanges ont été 𝐫𝐢𝐜𝐡𝐞𝐬 𝐞𝐭 𝐚𝐧𝐢𝐦𝐞́𝐬.🌟 Les participants ont partagé entre eux leurs expériences, nous leur avons livrés des 𝐛𝐨𝐧𝐧𝐞𝐬 𝐩𝐫𝐚𝐭𝐢𝐪𝐮𝐞𝐬. 🌟 Nous avons rencontré des entrepreneurs passionnés par leur métier. 🌟 Nous avons ri.Bref, c'était une soirée réussie.🙏 Merci à toutes celles et ceux qui étaient présents avec qui nous avons pu échanger.Si vous souhaitez bénéficier d'un 𝐝𝐢𝐚𝐠𝐧𝐨𝐬𝐭𝐢𝐜 𝐠𝐫𝐚𝐭𝐮𝐢𝐭 de vos pratiques RH et/ou financières ou si vous avez des entreprises clientes à qui vous souhaitez le proposer, n'hésitez pas à nous contacter. 👯‍♀️ Nadege Mancini et moi même pour la partie RH👨 Tom Sevez pour la partie finance.",2025-04-25 07:17:51,21,1,4,finance
