,author,author_link,text,date,likes,comments,shares,theme
120,Maison des Adolescents de l'Aisne,https://www.linkedin.com/company/mda02/posts,"Retour sur la 4 eme édition du forum des métiers de l’humain piloté avec succès par 🪄Angélique Marquant ✨️ et Lou Barmuta. L’occasion pour la Maison des Adolescents de l'Aisne de présenter les métiers : d’éducateur spécialisé avec Cazé Anthony , d’enseignante avec Emeline Lapiere et de psychologue clinicienne avec Noémie D. Des rencontres et des échanges sous le signe de la bonne humeur avec les 840 personnes de passage sur le forum. Un grand bravo aux organisateurs et merci pour cette belle invitation. On se donne rendez vous l’année prochaine pour sur.Simon C. Claire Loiseau Amalthée Désaguilier Joffrey Boulant @Isabelle DEPIERRE , Frédérique Macarez JEAN MICHEL BERTONNET .Centre hospitalier de Saint-Quentin Agence régionale de santé Hauts-de-France Conseil départemental de l'Aisne DIRECTION DE LA PROTECTION JUDICIAIRE DE LA JEUNESSE Education nationale CPAM de l'Aisne (Assurance Maladie) Caf de l'Aisne EPSMDA",2025-04-25 12:55:57,6,2,1,education
121,HR ASSOCIATION OF INDIA,https://www.linkedin.com/company/hr-association-of-india/posts,"Dr. Pradyumna Pandey takes on the role of Chairman at ISAB Greater Noida, bringing over 30 years of accomplished experience in human resources across top-tier Indian and global companies like Hero MotoCorp, Mother Dairy Fruit & Vegetable Pvt. Ltd., and Torrent Pharmaceuticals Ltd. With a strong foundation in strategic HR, organizational transformation, and workforce engagement, he has led impactful initiatives throughout his corporate career.At ISAB, an IIM-A alumnus-founded institution ranked among India's top 30 agri-business colleges, he aims to shape future-ready leaders and elevate academic rigor. Backed by a placement rate of 100% and 300+ recruiters including ITC, Adani Agri Fresh, and Dehaat, ISAB’s ecosystem blends diversity, industry exposure, and career opportunity. Dr. Pandey, also a certified Happiness Coach and ETHRWorld Thought Leader 2024, now drives transformation in education and well-being.hashtag#ISABGreaterNoida hashtag#LeadershipUpdate hashtag#DrPradyumnaPandey hashtag#AgriBusinessEducation hashtag#HRLeadership hashtag#StrategicHR hashtag#TalentDevelopment",2025-04-25 10:46:57,60,15,1,education
122,Nheyo Education Fund,https://www.linkedin.com/company/nheyo-education-fund/posts,"Montessori Innovation: Blending Tradition with Future-Ready LearningEducation is evolving, and students need more than traditional methods to thrive in today’s world. At Mutendi Montessori and Chiratidzo Schools, we combine Montessori principles with modern innovations to create engaging, student-centered learning environments that foster independence, critical thinking, and lifelong curiosity.📖 Read our latest article to discover:✅ How AI, STEM, and hands-on learning enhance Montessori education✅ Why entrepreneurship and financial literacy prepare students for real-world success✅ The long-term benefits of blending Montessori traditions with digital learning tools💡 Did you know? Montessori students consistently outperform their peers in literacy, math, and executive function skills!📩 Read the full article here  and join the conversation!💬 How do you think technology can enhance hands-on learning?🔹 At Mutendi Montessori and Chiratidzo Schools, we are committed to shaping the future of learning through innovation. Let’s work together to create confident, independent thinkers!✉️ nheyofund@nhakalegacy.com🌍 www.nheyoeducation.org🔔 Follow Nheyo Education Fund for more insights on Montessori and future-ready education!hashtag#MontessoriInnovation hashtag#FutureOfLearning hashtag#StudentCenteredEducation hashtag#STEMEducation hashtag#AIinEducation hashtag#NheyoEducationFund hashtag#HandsOnLearning hashtag#EducationForChange",2025-04-25 11:46:57,0,0,0,education
123,Riigikantselei tippjuhtide kompetentsikeskus / Top Civil Service Excellence Centre,https://www.linkedin.com/company/tippjuhtide-kompetentsikeskus/posts,"Aprillis täienesid tippjuhtide read mitme uue tegijaga:👉 1. aprillil alustasid oma 5-aastast ametiaega kaks uut kantslerit - Ministry of Education and Research of Estonia / Haridus- ja Teadusministeerium kantsler Triin Laasi-Õige ning Kliimaministeerium / Ministry of Climate of Estonia kantsler Marten Kokk.👉 2. aprillil asus ametisse riigi uus peaprokurör Astrid Asi.👉 15. aprillil alustas tööd Kaitseministeerium / Ministry of Defence of Estonia kaitsetööstuse ja innovatsiooni asekantsler Siim Sukles.👉 aprillis valis tippjuhtide valiku komisjon veel mitu uut asekantslerit, kes alustavad tööd 12. mail. Kaitseministeeriumi kaitsevõime asekantsleriks valiti Kadri Peeters ning Kultuuriministeerium / Estonian Ministry of Culture spordi asekantsleriks valiti Raido Mitt.🤝 Soovime kõigile uutele avaliku teenistuse tippjuhtidele põnevaid väljakutseid ning edu nende töös!",2025-04-25 11:46:57,10,0,1,education
124,Douglas Mutua,https://www.linkedin.com/in/douglas-mutua-b76323a2?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABXCwMoBf8CMRbMQhNprWthfPpArq8oyk7c,"Welcome to Snake Skin University, where the peeling away of old truths and the shedding of societal norms is not just encouraged, but required. Here, you will learn that in academia, the most valuable currency is not knowledge, but the ability to survive the chaos of intellectual warfare. Our esteemed faculty, experts in the Business of Dead Horses, Snake Skin, and Snake Oil, will guide you through the art of navigating controversy, mastering the politics of power, and transforming insults into opportunities.",2025-04-25 12:46:57,1,0,0,education
125,Ecole Centrale Casablanca,https://www.linkedin.com/school/ecole-centrale-casablanca/posts,"🎯 Learning Expedition en Chine | Academie Groupe CDG x Centralesupélec Exed x emlyon ExedDans le cadre de leur programme de développement des dirigeants, le Groupe CDG participe à la 3e Learning Expedition organisée par l'Ecole Centrale Casablanca, en partenariat avec École Centrale de Pékin, CentraleSupélec EXED - Campus Casablanca et emlyon Executive Education.Cette mission d’immersion en Chine (Pékin, Shanghai, Suzhou) permettra aux participants de rencontrer des acteurs stratégiques tels que SINOSURE, IFLYTEK, POWERCHINA, SEFCO Group, Shanghai LONGCHUANG Garments Co., ltd. ou encore le Parc industriel sino-singapourien. Objectif : s’inspirer des modèles d’innovation et renforcer la vision stratégique à l’international. hashtag#Leadership hashtag#LearningExpedition hashtag#CentraleCasablanca hashtag#GroupeCDG hashtag#AcademieGroupeCDG hashtag#Innovation hashtag#International hashtag#Chine Rhita FELLAT, Nassef Hmimda, PhD, Ahmed Hamza NAIR",2025-04-25 12:46:57,24,0,1,education
126,Sébastien CAILLEAU,https://www.linkedin.com/in/s%C3%A9bastien-cailleau-9a3b13151?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACSmfssBSyJBwS12Uc0Zb40JdMSDxbowCGU,"💡 Quand tu vas à un afterwork du MEDEF en pensant réseautage et petits fours... et que tu ressors avec une furieuse envie de coder un robot qui booste ta productivité. 🎯 Thème : ""De la vision à l'action : intégrer l'IA pour booster productivité et compétence""Des échanges passionnants, un public curieux, des intervenants affûtés… et surtout, une belle claque sur tout ce que l’intelligence artificielle peut (déjà) faire dans nos entreprises.🤖 Spoiler : non, l’IA ne va pas remplacer tout le monde demain matin. Mais ceux qui sauront l’utiliser... eux, oui.Merci au Medef Haute-Garonne pour l’organisation, et à TBS Education pour l’accueil dans ce bel espace !hashtag#IA hashtag#MEDEF hashtag#TBS hashtag#Innovation hashtag#AfterworkPasCommeLesAutres hashtag#ProductivitéAugmentéehashtag#domainedebaulieu hashtag#gers hashtag#gerstourisme hashtag#exploremongers hashtag#terragershashtag#tourismegers hashtag#auchtourismehashtag#seminaire hashtag#seminaireauvert hashtag#seminaires hashtag#lancementdeproduit hashtag#evenementhashtag#event hashtag#reunion hashtag#meeting hashtag#conferenceroom hashtag#conference",2025-04-25 10:46:57,9,0,1,education
127,Cynthia Okeke,https://www.linkedin.com/in/cynthia-okeke-40997b297?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAEfeX4kBRhZtHRpOjU3xacjsOBN4pd4PtBU,"I WISH I knew this earlier.At age 17, I wanted to become a lawyer, I just loved their dress code and the profession generally.Little did I know that God has other plans for me.I registered for JAMB but didn't gain admission.First yearSecond yearThird year: something happened, so I couldn't write.Fourth yeah: I had already given up, so most people around me were advising me to go for English education because it's more lucrative, so I applied and I got.I hated the course, infact, I never wanted to go to the school, my mom called different people, They begged and convinced me, but I didn't want to go. I felt that studying that course was a waste of time.Today, I’m a PROUD English Education student and it's God’s perfect plan for me.P.S: have you ever had a similar experience? Kindly share your thoughts in the comments.Happy Friday famz ❤️🌹hashtag#GodPlanhashtag#LifeJourneyhashtag#CareerPathhashtag#UnexpectedTwisthashtag#PersonalGrowth",2025-04-25 10:46:57,5,14,0,education
128,Martin LOZIVIT,https://www.linkedin.com/in/martin-lozivit-6784aba8?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABbap_wBeLDzpXX4ZrRmE1r5oMOX2tiPHxk,"💼 EMPLOI [RECRUTEMENT à Réseau Bretagne Solidaire]RBS recrute un.e chargé.e de mission Education à la Citoyenneté et à la Solidarité Internationale pour un CDD de 12 mois renouvelable. Prise de poste souhaité au 1er juillet 2025Mission basée à Rennes (35)28h/ semaine (0,8ETP)Durée : 12 mois renouvelableSalaire : Indice 300 selon expérience – convention collective ÉCLATMutuelle prise en charge à 50%Disponibilité occasionnelle soir et weekendTélétravail partiel possibleDécouvrez les missions en détails ici : https://lnkd.in/eySvUzebCRESS Bretagne Askoria ritimo Région Bretagne Jeunes à Travers le Monde (JTM) CICODES Association Xylm RESEAU D'EDUCATION A L'ENVIRONNEMENT EN BRETAGNE Pôle ESS Pays de Rennes",2025-04-25 09:46:57,15,0,3,education
129,Subodh Dave,https://www.linkedin.com/in/subodh-dave-9abb86a?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAH0GhMBf8ESAaQHnjHje0lDPqYl6vyEScw,"Delighted to announce the launch of Derbyshire Healthcare NHS Foundation Trust hashtag#PsychiatryTeachingUnit’s hashtag#LivedExperienceInMedEd toolkit on 4th June 2025 at the hashtag#HouseOfLords. A product of nearly 20 years of endeavour, this will help healthcare organisations to enshrine hashtag#coproduction and hashtag#LivedExperience in healthcare education. Really proud of my team of 60+ hashtag#ExpertPatientTeachers and colleagues who have helped us build one of the largest programmes of Lived Experience involvement in hashtag#MedEd in the world. If you would like to attend the launch, please send a note to dhcft.ptuoffice@nhs.net explaining why you would like to attend. Places are limited sadly. Sridevi Kalidindi CBE Asif Bachlani Wendy Burn Lade Smith CBE Dr Gertrude (Trudi) Seneviratne OBE (she/her) Howard Y. L. Lorin M. Scher, M.D. Anusha Lachman Muhammad  Waqar Azeem, MD, DFAACAP, DFAPA Andrew Brittlebank Suhana Ahmed Derek Tracy Fintan Larkin Ananta Dave Dr. Kedar Mate Dr Iain Grant Rachel Bannister Jon Van Niekerk Prof. Kamaldeep Bhui CBE Big thanks to Lord Kamlesh Patel for hosting the high tea at HoL and to Mark Powell Arun Chidambaram Selina Ullah for their consistent support. Arun Chopra Relevant to hashtag#CQC work! Image copyright House of Lords.",2025-04-25 12:46:57,26,15,1,education
130,Gulbanu Kader,https://www.linkedin.com/in/geekader?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAD9WzPsB1r-BMGtWVy9w2YBCM91d9pF0Jt0,"From the poverty of Mumbai to Buckingham Palace.Where do you even begin to reflect on a journey like this?I’m incredibly honoured (and a little emotional), to have been invited to the Royal Garden Party at Buckingham Palace in recognition of my work in education.So humbled. So excited. So proud.This moment means so much, not just for me, but for everyone who has been part of the journey.Thank you to my parents, who left everything behind and made unimaginable sacrifices so that we could have a better education and therefore a future beyond the poverty they knew in Mumbai.Thank you to the teachers who believed in me when I started school as an EAL child who didn’t speak a word of English. Your belief lit a spark that has never gone out.This is the power of education.This is why I do what I do.This is why every child matters.Congratulations to everyone else invited to the Royal Garden Party; you are all making a difference.Now… time to find a posh hat!hashtag#EducationMattershashtag#SocialMobilityhashtag#Gratitudehashtag#Leadershiphashtag#RoyalGardenPartyhashtag#BuckinghamPalace",2025-04-25 11:46:57,29,21,1,education
131,Les Ateliers d'Avenir Apei,https://www.linkedin.com/company/les-ateliers-d-avenir-apei/posts,"🚀 Lancement de l'atelier FALC à l'ESAT La Roseraie d’Avenir ApeiLe FALC (Facile à lire et à comprendre) est une méthode de communication qui rend l'information accessible à tous, en la simplifiant de manière claire et compréhensible. 📚Ce que nos travailleurs aiment dans l'atelier FALC ? Réfléchir, se mettre à la place d'une personne ayant des difficultés à lire, apprendre grâce aux sujets divers que nous recevons, et surtout… travailler en équipe ! 🤝💡Selon les travailleurs, plusieurs qualités sont nécessaires :- La communication- L'entraide bienveillante entre collègues- La concentration- L'adaptabilité, car chaque journée apporte son lot de sujets différentsCet atelier permet aussi de développer des compétences pratiques comme l'utilisation de l'ordinateur 💻 et la créativité 🎨, notamment à travers la création de pictogrammes. Un travail rigoureux et solidaire, où chaque projet est une nouvelle aventure collective !Alors, si vous aussi, vous souhaitez rendre vos textes accessibles à tous, n’hésitez pas à nous contacter : 📧 falc-esat@avenirapei.orgMerci à nos clients pour leur confiance : Groupe Keolis MGEN UNION Unapei KONICA MINOLTA, INC. ICOM CECA International Committee for Education and Cultural Action Musée du quai Branly - Jacques Chirac APED l'Espoir",2025-04-25 10:46:57,12,0,3,education
132,Yogita Daulatani,https://www.linkedin.com/in/yogita-daulatani-0a184950?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAArNoTkBlzywGqU42pXUNduPd4NS3asxKMg,"As today marks completion of 12 years of my professional journey, working across large-scale public programs — from water to housing, education to skilling — I’ve finally decided to do something truly radical...Post on LinkedIn !Yes, I’ve been one of the quiet ones here.More comfortable navigating Government corridors than social media scrolls.More fluent in implementation frameworks than engagement algorithms.But over time — working across ministries, rural hamlets, slums, and policy thinkfests — I’ve come to realize something: ◾ Our stories from the field matter. ◾The messy, meaningful meanderings through government systems teach us     a lot. ◾And those of us in the business of development need to share more — with honesty and humility.Lately, I’ve also been learning the art of storytelling in a very different setting — trying to craft tales that hold the attention of my two-year-old 😊So I figured LinkedIn might just be the perfect practice pad — to tell stories from my trysts with the Indian development sector.From piloting policy initiatives for millions, to figuring out how a single water tap can change a village’s rhythm — it’s been a ride through the alleys of Indian governance, with a pit stop or two in multilateral strategy decks.More soon — but for now, I’m just glad to have finally shown up here.👋🏼Hello, LinkedIn. Let’s talk development !",2025-04-25 11:46:57,36,4,0,education
133,Stan Reimgen,https://www.linkedin.com/in/stanreimgen?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAOraAIBVrx9avJErqbkM97o7uptXfG8nWY,"𝐃𝐞𝐬𝐢𝐠𝐧 𝐢𝐬𝐧’𝐭 𝐝𝐞𝐚𝐝. 𝐘𝐨𝐮 𝐣𝐮𝐬𝐭 𝐟𝐨𝐫𝐠𝐨𝐭 𝐰𝐡𝐚𝐭 𝐢𝐭 𝐢𝐬.My LinkedIn feed is flooded with AI-made Airbnb clones and pixel-pretty UIs.- everyone’s hyped- everyone else is panicking- OMG 🤯But here’s the thing:𝐃𝐞𝐬𝐢𝐠𝐧 ≠ 𝐦𝐨𝐜𝐤𝐮𝐩𝐬 (or shall I say 'makeup' these days)𝐃𝐞𝐬𝐢𝐠𝐧 = 𝐩𝐫𝐨𝐛𝐥𝐞𝐦-𝐬𝐨𝐥𝐯𝐢𝐧𝐠.AI won’t kill design — it’ll clear the clutter.More time to:- understand the business- solve real user problems- bring stakeholders in- simplify complexity- prototype faster- create wonderIn a world full of noise and bad UX, great product and visual design will stand out more than ever. The big problems are still out there, and they need real design process:Climate. Biodiversity. Health. Education. Democracy. Society. 𝐖𝐞 𝐝𝐨𝐧’𝐭 𝐧𝐞𝐞𝐝 𝐚𝐧𝐨𝐭𝐡𝐞𝐫 '𝐚𝐜𝐭𝐢𝐨𝐧-𝐟𝐢𝐠𝐮𝐫𝐞-𝐢𝐧-𝐚-𝐛𝐨𝐱'. 𝐬𝐨𝐫𝐫𝐲.𝐖𝐞 𝐧𝐞𝐞𝐝 𝐝𝐞𝐬𝐢𝐠𝐧𝐞𝐫𝐬 𝐰𝐡𝐨 𝐜𝐚𝐧 𝐭𝐡𝐢𝐧𝐤.Wanna read more? I found a great writing piece by Nate Schloesser. Image credits go to him (link in comments).",2025-04-25 10:46:57,32,8,0,education
134,🐝Jérôme Courtin 🐝,https://www.linkedin.com/in/%F0%9F%90%9Dj%C3%A9r%C3%B4me-courtin-%F0%9F%90%9D-046018104?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABpXxzYBcFJYbyr00Vcya4OGwkTzrtnqKMw,"🎨🐝 Ce matin, un atelier haut en couleurs avec l’association GREF Nantes !Nous avons eu le plaisir d’animer un atelier de peinture de ruches dans les locaux du GRoupement  Education sans Frontières (GREF) Nantes, auprès de personnes demandeuses d’asile.Un moment d’échange, de créativité et de solidarité, où chacun a pu laisser son empreinte sur les futures maisons de nos abeilles. Ces ruches, bientôt installées dans notre rucher, porteront les couleurs de l’espoir, du partage et de la diversité.💛 Un immense merci à l’équipe de @gref pour leur accueil et à tous les participants pour leur enthousiasme !🐝https://lnkd.in/ezKUUenf🐝lerucherduchampoivre@outlook.com🐝LinkedIn : Jérôme Courtin_____hashtag#GREF hashtag#bio hashtag#apiculture hashtag#parrainnage hashtag#miel hashtag#abeille hashtag#protectiondesabeilles hashtag#saison2025 hashtag#miellocal hashtag#nature hashtag#pollinisateurs hashtag#cire hashtag#bougie hashtag#loireatlantique hashtag#heric hashtag#hericproetco hashtag#lerucherduchampoivre44",2025-04-25 11:46:57,4,0,3,education
135,Dr. Dharshana Weerakoon DBA (USA),https://www.linkedin.com/in/dharshana-weerakoon?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAX4xagB43KKvgtR0oomBcR91AoHLIlEtfE,“Revolutionizing Tourism & Hospitality Education in Sri Lanka: Why My Future-Ready THM Curriculum Outpaces Outdated Models” By Dr. Dharshana Weerakoonhashtag#FutureReadyTHM hashtag#SriLankaTourism hashtag#EducationRevolution hashtag#SmartTourism hashtag#SustainableHospitality hashtag#TourismInnovation hashtag#GlobalCompetitiveness hashtag#THM2030 hashtag#DigitalTransformation hashtag#DrWeerakoon,2025-04-25 09:46:57,1,0,0,education
136,FIDELTA EXPERTISE COMPTABLE AUDIT,https://www.linkedin.com/company/fidelta-expertise-comptable-audit/posts,"✨ Fidelta au Job Dating Igensia : à la rencontre des talents de demain ✨Le jeudi 24 avril 2025, nos équipes ont eu le plaisir de participer au Job Dating organisé par Igensia Education sur le campus René Cassin à Lyon 9.🎓 Ce moment a été une belle occasion d’échanger avec de futurs professionnels de la comptabilité, curieux, motivés et porteurs de belles valeurs.Au-delà des CV, ce sont surtout des personnalités prometteuses que nous avons rencontrées. Chez Fidelta, nous croyons en la transmission des savoirs, dans un cadre exigeant mais bienveillant, où chacun peut grandir à son rythme.🤝 Merci à @Igensia Education pour cette organisation de qualité et bravo à tous les candidats pour leur engagement lors de ces échanges riches et sincères.hashtag#JobDating hashtag#Fidelta hashtag#Recrutement hashtag#Alternance hashtag#Comptabilité hashtag#ExpertiseComptable hashtag#IgensiaEducation hashtag#Lyon hashtag#RessourcesHumaines hashtag#Transmission hashtag#Équipe",2025-04-25 11:46:57,5,0,1,education
137,Yinson Production,https://www.linkedin.com/company/yinson-production/posts,"Our Yinson Production Nigeria team proudly handed over a newly upgraded science lab to Model Secondary School in GRA, Port Harcourt. At the 10 April handover, we were warmly received by School Principal Mrs. Tamunoinaba Phillip, her team of passionate science teachers, and a director from the Schools Management Board, who expressed their gratitude on behalf of the broader education community. With this upgraded lab, students will have more opportunities for hands-on science learning. Together, we’re investing in a brighter future. hashtag#YinsonProduction hashtag#PassionatelyDeliveringPowerfulSolutions hashtag#CSR hashtag#ScienceEducation  Francis Nwankwo SPHRi™, PHRi™, ACIPM-HRPL Omogbolu Lucky Ewoma CHRP, ACIPM Onesi Saiki Olabisi Bamisile Franca Ikhinmwin (ACA, ACTI, CILRM)",2025-04-25 10:46:57,37,3,3,education
138,Yunianto Purnomo,https://www.linkedin.com/in/yunianto-purnomo-a7139391?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABN0pzUBqEbJ50xX8c5hFHtZAHKp6AbLG3Q,"Workshop Research Based Education.24 April 2025.Salah satu pendekatan yang semakin relevan dan strategis dalam model pembelajaran yang menekankan integrasi antara kegiatan belajar-mengajar dan kegiatan penelitian di Fakultas Teknologi dan Desain Universitas Bunda Mulia Dosen tidak hanya menjadi pengajar tetapi juga sebagai fasilitator yang membimbing mahasiswa berpikir kritis dalam pemecahan masalah dan mengembangkan ide melalui penelitian. Workshop dibawakan oleh Prof. Dr. Achmad Nizar Hidayanto, S.Kom, M.Kom Achmad Nizar Hidayanto yang merupakan Profesor Sistem Informasi, juga menjabat sebagai Wakil Dekan II di Fasilkom Universitas Indonesia (UI)",2025-04-25 13:39:57,0,0,0,education
139,GradKnowledge,https://www.linkedin.com/company/gradknowledge/posts,"hashtag#hiring Senior Operations ManagerCompany - Delhivery● Working in alignment with the leadership team of Last mile operations as well as with the groundoperations team and related stakeholders to understand the gaps and working independently and in collaboration with other teams to come up with cost effective solutions● Actively engages with the workmen community to know some of the best practices being used across different channels and in the market; and ensures the same is carried out and cascaded to the larger team● Creating and maintaining relationships with central and regional vendors/ partners to ensure support w.r.t. Manpower is always provided across regions● Identifying opportunities to collaborate with government, non-government agencies/organizations, and private entities that further the goal of building a stable last mile rider network at a central level● Works on capturing and maintaining data w.r.t. rider agents count and capacity accounted for dispatch● Conducting field visits to ensure effective acquisition and management of last mile partners as well as the larger teamPerson Specifications● Experience - <8 years● Education - B Tech + MBA (Tier 1, Tier 2)● Detail Oriented● Problem Solving & Decision Making● Resilience● Negotiation● Strong Bias for action and focuses on delivering results● Effective communicator● Customer Obsession● Deals with each team member with empathy● Should be open to traveling and working in the field● Comfortable in leveraging technology to improve the effectiveness of the recruiters under his/her spanComment ""Interested"" to get the application link",2025-04-25 08:46:57,6,7,0,education
140,mark mayambela,https://www.linkedin.com/in/mark-mayambela-4871b1110?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABvLEGcBw_m4QVZo1g1aEmnNTJgLvI9uWS0,"Fortunately for me(us) in our A licence group, 1 of our instructors said, ""we are not here to teach you how to coach or change your coaching process"" which was huge a relief. Some coaching courses can suppress our ideas because we are told to be simple.",2025-04-25 13:31:57,1,0,0,education
141,Lili ALI,https://www.linkedin.com/in/lili-ali-945873263?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAEC74IUBeYUFScgYHKQGSUr8pxlNYXbk_ag,"Quelle journée riche en émotions avec cette nouvelle remise de diplôme (la deuxième !) pour mon Bachelor ! 🤩 Un grand merci à TBS Education pour m'avoir offert cette opportunité d'alternance si formatrice. Je tiens particulièrement à remercier ma tutrice laurence OURLIAC-PATOUX pour son encadrement et l'équipe exceptionnelle : Cécile FINOT, Nathalie CAMIZULI, Elisabeth, Yves, MARIE MADELEINE ALGANS et Laura Barrere, dont le soutien a été inestimable tout au long de l'année. ❤️ Merci également à Marine Caucheteux et Mélanie GAGNO,pour leur accompagnement au Groupe IGENSIA Education. On se retrouve à la prochaine pour mon Master RH 😉 hashtag#RemiseDeDiplôme hashtag#Bachelor hashtag#Alternance hashtag#Merci hashtag#Accompagnement",2025-04-25 11:46:57,13,3,0,education
142,Sébastien Vince,https://www.linkedin.com/in/s%C3%A9bastien-vince-a2a926280?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAER6_EIByvaLJg6vASwAa29Ibh0ZxdirxbA,"Cela fait un certain temps que j’occupe le poste de Principal de collège chez Education nationale, mais je voulais faire part de cette nouvelle à tout le monde.",2025-04-25 12:46:57,0,1,0,education
143,R Prasad,https://www.linkedin.com/in/r-prasad-234741151?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACSYMAgBsaPtJALJR5OtC6bp1-CceVQhNwQ,10 years of Creating Leaders in LogisticsMany more to go.,2025-04-25 09:46:57,3,0,0,education
144,Thierry Montant,https://www.linkedin.com/in/thierrymontant?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAAl5McBu3DU3zylp7pJ0wqLzOZhDs1ctw0,"Enchanté et fier de participer à cette belle promotion ""AI for Business"" de Ecole Polytechnique Executive Education sur le sujet passionnant et à forte valeur de l'Intelligence Artificielle!Mon objectif à 6 mois : acquérir les compétences clés pour accompagner de manière sécurisée les acteurs économiques privés comme publics dans leur stratégie de déploiement de l'IA.",2025-04-25 11:46:57,17,2,0,education
145,Sophie Condat,https://www.linkedin.com/in/sophie-condat-7a2086a3?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABXm5OoBshuDBbpvrkgDl-YLDDAdNtBzYqY,"𝐏𝐫𝐞́𝐬𝐞𝐧𝐭𝐚𝐭𝐢𝐨𝐧𝐬 𝐞𝐧 𝐥𝐢𝐠𝐧𝐞 𝐝𝐞𝐬 𝐫𝐞𝐬𝐬𝐨𝐮𝐫𝐜𝐞𝐬 𝐅𝐋𝐄 𝐝𝐞 𝐋𝐈𝐒𝐄𝐎 𝐞𝐭 𝐝𝐞𝐬 𝐫𝐞𝐬𝐬𝐨𝐮𝐫𝐜𝐞𝐬 𝐝𝐮 𝐅𝐢𝐥 𝐩𝐥𝐮𝐫𝐢𝐥𝐢𝐧𝐠𝐮𝐞L'équipe des documentalistes du hashtag#LIRE (Laboratoire d'innovation et de ressources en éducation) de hashtag#FEI (France Education international) organise des présentations à distance aux enseignants de hashtag#FLE dépendant des Instituts français, le public cible, et aux cadres éducatifs. Jeudi 24 avril, nous avons présenté en ligne les ressources FLE de hashtag#LISEO et celes du Fil plurilingue aux chargés de missions de coopération éducative des 12 antennes de l’Institut français du hashtag#Maroc. Un moment d'échange et de partage chaleureux et positif !👉https://lnkd.in/eTxf6sG6👉https://lnkd.in/eJMH7Qhz",2025-04-25 09:46:57,1,0,0,education
