,author,author_link,text,date,likes,comments,shares,theme
142,Luiz Henrique Lobo,https://www.linkedin.com/in/luizlobo?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAAMazYBQjz6pl4hw-6t7hwgp5A5oZ0v3q4,"A IA chegou aos comitês de risco, mas e a auditoria interna, está pronta para acompanhá-la?Depois de abordar os riscos e oportunidades da inteligência artificial sob o olhar da segunda linha de defesa, hoje quero trazer uma nova lente, e um novo desafio, que é falar do papel estratégico da auditoria interna frente aos riscos da IA.E para isso trago como base a ISO/IEC 42001 de 2023, que foi a primeira norma internacional que trata exclusivamente da gestão e governança de sistemas de IA, oferecendo um verdadeiro guia prático para integrar ética, segurança, transparência e responsabilidade ao uso dessa tecnologia disruptiva.Mas o foco aqui vai além da teoria, e vou tentar falar na prática dos riscos e como mitiga-los do ponto de vista da auditoria e falar sobre os seguintes pontos:- Avaliar se existe uma política de IA aprovada e viva, e não apenas um documento de prateleira;- Investigar se há papéis bem definidos, responsabilidades atribuídas e canais reais para denúncia de falhas;- Validar se os dados, ferramentas, processos e pessoas que compõem os sistemas de IA estão sendo monitorados, auditados e alinhados com as obrigações legais;- Confirmar se a empresa realmente analisa impactos éticos e sociais, ou apenas foca em performance algorítmica;- E claro verificar se os fornecedores e terceiros estão comprometidos com os mesmos padrões de governança e risco exigidos internamente.O objetivo do texto abaixo é ajudar auditores, gestores de riscos e conselheiros a identificarem gaps críticos de controle, anteciparem exposições e garantirem o uso ético, seguro e responsável da IA.A ISO 42001, como você verá, vai muito além da conformidade técnica. Ela exige governança madura, rastreabilidade, explicabilidade e responsabilidade em todas as etapas da IA e da política à prática.Clique no texto abaixo e confira a visão prática da auditoria aplicada à IA segundo a ISO 42001. Se gostou deixe seu like e faça seus comentários.hashtag#AuditoriaInterna hashtag#GovernançaDeIA hashtag#ISO42001 hashtag#RiscoDeIA hashtag#TerceiraLinhaDeDefesa hashtag#GRC hashtag#InteligênciaArtificialResponsável hashtag#AuditoriaDeIA hashtag#ComplianceDigital hashtag#TecnologiaComÉtica hashtag#AIgovernance hashtag#RiskManagement hashtag#Auditoria2025 hashtag#auditoria hashtag#IA hashtag#AI hashtag#risco hashtag#riscos hashtag#risk hashtag#risks hashtag#listaderiscos hashtag#CRO hashtag#CCO hashtag#CAO hashtag#CEO hashtag#CISO hashtag#CTO hashtag#CTI hashtag#governança hashtag#IBGC hashtag#conselheiro hashtag#conselho hashtag#comite",2025-04-25 10:56:08,8,0,1,IA
143,Pablo Alvarez Azcúnaga,https://www.linkedin.com/in/pabloalvarezazcunaga?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAPvc7UBoHGwu0tup-M2IQB7iciQsQ1gJ8I,"He dudado si fiarme del modo visión de GPT.🔍 Lo probé compartiendo pantalla en tiempo real: parecía entender… pero no. Se confundía con números, ignoraba detalles, y al final no me aportaba claridad.📸 En cambio, cuando le subes una imagen o pantallazo, sí que trabaja bien. ¿Por qué? Porque tiene más tiempo para interpretar.🎯 A veces, la IA no falla por ""tonta"", sino porque no la usamos bien.🧩 Lo importante no es solo tener tecnología, sino saber cuándo usarla... y cuándo no.🤝 Conéctame, que para eso está Linkedin.hashtag#ia hashtag#data hashtag#bigdata hashtag#datascience hashtag#businessintelligence hashtag#inteligenciaartificial hashtag#chatgpt hashtag#openai hashtag#automatizacion hashtag#eficiencia hashtag#bilbao hashtag#inspiracion hashtag#motivacion hashtag#aprendizaje hashtag#entretenimiento",2025-04-24 20:37:08,47,8,4,IA
144,Julianna Antunes,https://www.linkedin.com/in/sustentabilidadecorporativa?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAALPDLkB2sL3zbXUTOEMq8sjc1YME0LFne4,"Demorou muito pra sustentabilidade entender que precisava da tecnologia na área. Demorou, mas, hoje ela já faz parte da sustentabilidade nas empresas. Só que junto veio o problema das soluções óbvias e o efeito manada.A verdade é que o que existe hoje se resume, basicamente, a três produtos, onde quem desenvolve está mais preocupado em competir para ver quem tem o melhor sistema, ao invés de entregar o que realmente faça diferença pra empresa. O que eu vejo:- Sistema pra repositório de informações, seja pra inventário de carbono ou pra relatório de sustentabilidade. Sem gestão e análise de dados.- Algoritmo de cálculo de risco de fornecedores. Que analisa um momento: a homologação. Risco em tempo real? Não há.- Sistema de cadastro de respostas para construção de matriz de materialidade. Lembrando que as metodologias de construção de materialidade, por si só, são todas uma aberração. Falaremos disso daqui a pouco.Pois bem, como sou uma vovozinha inquieta que ODEIA fazer o óbvio, em 2020 desenvolvi uma AI que potencializa engajamento pra sustentabilidade e faz análise estratégica da empresa por meio das pessoas.E aí que eu e uma galera de tech criamos a LAIS. Inclusive, tenho quase certeza que a maioria das pessoas que estão lendo este post me ajudou a treinar a máquina pra pensar sustentabilidade. Grazie mille a tutti.Acontece que, obviamente, a vovozinha inquieta não ia parar nisso, né? Então voltemos à aberração das metodologias de materialidade.Já escrevi sobre isso algumas vezes, já verbalizei outras vezes, principalmente nos meus cursos, mas a verdade é que a aberração da matriz de materialidade vai muito além de falha metodológica. Tá na natureza da atividade.Você pode construir uma matriz com base em stakeholders qualitativos, fazendo uma exímia seleção deles, minimizando vieses. Ainda assim, mesmo se tudo isso for feito (e nunca é), a natureza da construção da matriz, seja ela dupla, tripla, quadrupla ou o escambau, se resume a: PEDIR OPINIÃO DAS PESSOAS.Gente. Não, né?Aí que eu falei que a saída seria uma solução que envolvesse AI, ciência de dados e, talvez, o blockchain. SEM OPINIÃO DE NINGUÉM. Apenas fatos e dados.E aí que na vibe do “não preciso ser foda, basta conhecer quem seja”, conversei com um amigo e, resumindo: temos o caminho para viabilizar uma matriz de materialidade construída por inteligência artificial.O ponto agora é que precisamos testar em uma grande empresa. Então pergunto:Você, meu querido amiguinho que trabalha com sustentabilidade em uma grande empresa, que por ventura está considerando gastar uns 50k, 60k na construção de uma matriz de materialidade show de horror, tu não quer ser minha cobaia não? Custo zero.Hein, hein, hein? Vamos sair da mesmice do mercado e vamos inovar juntos!É sério. Assino NDA de absolutamente tudo e fazemos um contrato de parceria.Quem tiver interesse, sabe onde me encontrar.Beijos, fui e dessa vez pode me ligar!hashtag#sustentabilidade hashtag#sustentaí hashtag#inovação hashtag#AI",2025-04-25 00:37:08,30,1,1,IA
145,Paloma Muñoz Baena,https://www.linkedin.com/in/palomamunozbaena?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAA5hNLYBSA2oksxKAAXFXxJXH8kmajw79SI,"La ventaja competitiva de la hashtag#IA, primera jornada repleta de acciones y visión de futuro.""Cinco empresas adoptaron IA cada minuto en la UE en 2024"". Grandes titulares nos ha dado Sasha Rubel (Amazon Web Services (AWS). Implementar IA, es tener un mayor retorno en eficiencia e ingresos. Ejemplos para salud, educación, ciberseguridad, agricultura, etc.Francisco Herrera, Universidad de Granada nos ha dado la visión hashtag#geopolítica. China vs USA, los desarrollos y las aplicaciones.¿Quién está liderando la IA? 💡 La IA no es una opción, es una necesidad. Los agentes de la IA van a ayudar y automatizar pero sin olvidar lo humano, la intuición y la toma de decisiones. ✔️ Primera mesa, Gabriel Lopez Serrano Microsoft nos ha compartido los proyectos en los que están trabajando y aquí sus clientes,Elena Liria, Comunidad de Madrid. La idea es buscar la digitalización para el ciudano, a través de los datos y la IA. Eficientando mediante réplica, para aprovechar el conocimiento de todos y compartirlo.Carlos Gallego. Ha resaltado la importancia de usar el dato desde los dispositivos para poder agilizar la toma de decisiones en salud. Segunda mesa, Enrique Serrano Montes ha moderado esta mesa, donde se ha destacado:Eli Garcia Directora de Transformación Digital (País Vasco), Conocer las necesidades para poder dar respuesta. BAIC - Basque Artificial Intelligence Center ha impulsado desde lo púlico, y apoyado con lo privado, junto con IndesIA, la aceleración de ✔️casos de uso. Generar ✔️espacios de colaboración para poner en común necesidades y oportunidades.Manuel Pérez (Madrid), el objetivo de ""La cuenta digital"". El proyecto más importante para relacionarse con los ciudadanos. Se quiere ser una administración hashtag#proactiva. Se ha creado convenios con grandes tecnológicas para apoyarse en sus conocimientos. Y otro pilar clave, el hashtag#Talento digital para poder cubrir las necesidades.Javier Fernández Rodríguez (Asturias). La importancia de nuevos perfiles como son los ✔️ asesores digitales. Cómo usar la IA en la actividad diaria, para saber dónde es más eficiente para que sea un valor diferencial. Juan Carlos Preciado (Extremadura), la IA ayuda a la inmediatez de ciertos requerimientos para poder ✔️agilizar los procesos y trámites e impulsar su uso. Pero destacando, menos es más. Usar WhatsApp para ciertos procedimientos es más útil que complicarlo con más tecnología.Maria Galindo Garcia-Delgado (Cataluña). Importante que el sector público impulse la digitalización para traccionar a la privada cuando puede ser complicada la adopción.Sumando a charlas importantes como: Tendencias globales en IA, automatización e IA Generativa, de Isaac Hernández (Google Cloud). Diálogo: ¿Preparados para la automatización total?. Nuria Sánchez Almodóvar (Inetum) y Jorge Morillo (SAP)Desde AMETIC, Francisco Hortigüela Martos ha recalcado la importancia de la IA e Isabel Díaz Ayuso, poniendo en valor a Madrid y su imparable crecimiento.Santander",2025-04-24 18:37:08,12,0,0,IA
146,Ari da Silva Medeiros,https://www.linkedin.com/in/arimedeiros-conselheiro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACHf18oBkLP139hCHirP8s7umqVVTQXCrZ8,"Boa noite, amigas e amigos da rede!Neste final de tarde, concluímos o segundo dia de eventos do Mastering Industry Tech 2025, promovido pelo ebdi Group com a participação ativa de mais de setenta executivos de boa parte das principais indústrias brasileiras.Amanhã ainda teremos uma visita às instalações da Embraer ( esse “orgulho nacional”),em São José dos Campos.Fiquei muito honrado em participar deste evento , como presidente de sala, nestes dois dias de intensas conexões, discussões técnicas de alto nível sobre os principais temas da indústria , como IA / transformação digital, liderança efetiva / afetiva, diversidade & inclusão nas empresas, escassez de mão-de-obra no país, competição com os gigantes internacionais ,dentre outros temas relevantes .Destaco aqui o alto nível dos participantes, a organização do evento e o intenso e qualificado networking ao longo de todas as fases deste ótimo evento.Deixo aqui meu especial obrigado e parabéns à Erica Ferreira e sua equipe pela excelente condução das atividades planejadas ao longo dos últimos 6 meses e meu carinho também especial a todos colegas executivos que abrilhantaram muito os painéis e demais encontros com suas experiências , ótimos “cases” e um interesse legítimo em compartilhar conhecimentos e vivências pessoais e profissionais.Sigamos em frente por um país mais justo e competitivo para o futuro da indústria nacional , enfatizando nosso papel de líderes e protagonistas destas transformações .Abraços e obrigado por tudo !hashtag#ebdihashtag#futurodaindustriahashtag#LíderHumanoGeraResultados",2025-04-25 00:37:08,58,6,0,IA
147,Henry Jiménez,https://www.linkedin.com/in/henryjimenezarias?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAsqQ-UBDDoVVgVklUPzsEz7S6iUr2Ayu2s,"¡𝗟𝗮 𝗜𝗔 𝘆 𝘀𝘂 𝗺𝗮𝗴𝗶𝗮! ✨Creando maravillas que te dejan con la boca abierta. ¡Vaya locura lo que está armando la IA en las redes! 😲 Desde selfies divinos hasta el Papa haciendo milagros 2.0, esto es un viaje. Me parece un guiño creativo, pero entiendo que no todos lo vean igual. ¿𝗧ú 𝗾𝘂é 𝗽𝗶𝗲𝗻𝘀ái𝘀, 𝗲𝘀 𝗮𝗿𝘁𝗲 𝘁𝗲𝗰𝗻𝗼𝗹ó𝗴𝗶𝗰𝗼 𝗼 𝘀𝗲 𝗽𝗮𝘀𝗮𝗿𝗼𝗻 𝗱𝗲 𝗹𝗮 𝗿𝗮𝘆𝗮? ¡Comparte para flipar con algo épico! 🚀♻️ Siguéme Henry Jiménez para ponerse al día con la IA.Para mas info >>> Suscribíos a la comunidad mas gratis de IA y sus actualizaciones!:https://lnkd.in/dzxBrprJ",2025-04-25 00:37:08,230,37,34,IA
148,Mateo Folador,https://www.linkedin.com/in/mateofh?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAA7EG28B9rRrGLlRfVmgfZvpVuIpq2DszFQ,"Tus prompts no generan buenos resultados?,  te digo el mejor framework de prompting Es simple, piense que la inteligencia artificial es un empleado suyo, que ustede contrata, defina quien es el experto que contrata,  como le explicaria que quiere, cómo lo quiere, cuales son los pasos que tiene que hacer y que contexto le tiene que dar para que haga el trabajo bien y cual es el entregable.La mejor forma de mejorar un prompt es el contextoSino lo esta haciendo bien hasta hoy y los resultados son mediocres, haga esto: Sé específico en tus instrucciones:-Usa lenguaje claro y directo-Comienza con verbos de acción-Indica al modelo exactamente qué hacer-Evita ambigüedades y rellenoAprovecha técnicas de razonamiento:-Cadena de pensamiento para problemas complejos-Ejemplos de apoyo para guiar resultados-Prompts de sistema para respuestas consistentes-Paso atrás para preguntas difícilesEstructura tus resultados:-Solicita formatos específicos (JSON/XML/Markdown)-Incluye esquemas cuando sea necesario-Define explícitamente la longitud de respuesta-Documenta lo que funciona y mejoraLa mayoría ignora estos fundamentos y obtienen respuestas inconsistentes y alucinadas.La ingeniería de prompts se trata de precisión y estructura, de saber pensar AI first, quieres profundizar más , te dejo la guia que saco google que esta bastante buena.Quieres ir más alla y aprender en vivo de forma practica para no tecnícos lee a continuación: Después de armar una comunidad de más de 30.000 personas, más de 1000 personas formadas , personas ahorrando 9 a 15 horas semanales y con 7 a 10 procesos automatizadosVamos a lanzar el primer ""BOOTCAMP"" en vivo de 21 dias para personas que quieren volverse lideres IA Si quieres saber más para aplicarlo en tu empresa o tu trabajo escribe la palabra ""BOOTCAMP"" o enviame un DM Sale con precio especial para los primeros",2025-04-25 02:37:08,40,23,5,IA
149,Daniel Romero,https://www.linkedin.com/in/infoslack?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAZllXgBg5LOlLf90cV4mhG1QpM97rygnak,"Depois de 4 semanas testando o MCP finalmente posso reclamar. O protocolo promete revolucionar a comunicação entre agentes de IA, mas na prática, só cria uma camada adicional de complexidade sem resolver os problemas fundamentais. A arquitetura stateful exige infraestrutura dedicada e conexões persistentes, o que torna incompatível com ambientes serverless e aumenta custos. Além disso, a comunicação bidirecional forçada é excessiva para a maioria dos casos de uso, enquanto os riscos de segurança com o recurso de ""sampling"" são preocupantes. O mais frustrante, é que o MCP só ataca a camada de comunicação, quando o verdadeiro problema está nas entranhas dos LLMs. Não importa quão sofisticado seja o protocolo de troca de mensagens se o modelo continua priorizando seu prior estatístico pré-treinado em vez de novas informações. Após um mês de testes, ficou claro que melhorar a fila de mensagens entre agentes não resolve as ""hallucinations"" nem respostas obsoletas quando o motor de geração insiste em aumentar o peso de seu pré-treino em vez de absorver de forma correta o contexto fornecido. Ou seja, registrar muitas tools MCP apenas sobrecarrega a janela de contexto dos modelos, e manda a performance pro lixo. No fim a falta de um mecanismo para descoberta dinâmica de tools relevantes deixa tudo mais rígido e limitado. Uma solução excessivamente complicada para o uso comum de agentes interagindo com APIs existentes.hashtag#ai hashtag#llm hashtag#mcp",2025-04-25 01:37:08,234,28,5,IA
150,Product Hackers,https://www.linkedin.com/company/producthackers/posts,"🔥 Lo del evento de Growth eCommerce de ayer en Talent Garden Madrid es difícil de superar. No es fácil reunir tanto talento en las mesas y ponencias: 🤘 Agentes de IA en eCommerce con Luis Martín de AI Hackers (by Product Hackers)🤘 Analítica digital para potenciar las métricas de negocio con Juan Luis Sánchez de Amplitude 🤘 Crecimiento de las marcas que más crecen con Isabel Cucalon Arbella de be levels, Jorge Padrino Santos de Trafilea Tech E-commerce Group y Jorge Cano de Valuence🤘 Mejorando el LTV con Alex Boxall de GreenIce, Arantza Granada de Grupo Dia y Jose Carlos Cortizo Perez (Corti) de Product Hackers🤘 Personalización con Xavier Duran de PDPAOLA Jewelry🤘 Rentabilidad en entornos omnicanal con Belén Muñoz-Casayús de Grupo IskayPet (Tiendanimal, Kiwoko, Kivet, Clinicanimal), Juan Carlos Peña Castro ツ de Cash Converters España, Verónica López Burgos de COFARES y Ricardo González Rosell de Product Hackers🤘 Shoptalk 2025 por Patricia Ramos Velasco de ADIRIA🤘 Casos reales de IA en eCommerce con Eloy Mariaud de Casa del Libro, Berta Sanmartí de TOUS Jewelry y Sol López Doronzoro de Groupe SEB🤘 Optimización del retail en la era de los agentes con Mårten Bokedal de Optimizely🤘 Crecimiento y nuevas marcas con Ángela Gómez Bellón de Clotsy Brand, Raúl Rodríguez de Lejan Brand y Miriam López de MAIKAI PETS🤘 Experimentación digital en eCommerce con Claudia Hoya Morán y Marta Alonso Espín de Product Hackers🙌  Lo mejor de este tipo de eventos no es solo lo que se aprende, sino con quién se comparte. Si estuviste allí, gracias por hacerlo tan especial. Y si te lo perdiste, nos encantará verte en el próximoHasta entonces... ¡mucho Growth! 🚀",2025-04-25 07:37:08,53,6,3,IA
151,Gio Mangoni 🤖,https://www.linkedin.com/in/giomangoni?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACg0nf8BGpxrAPuDxIYoiextxritMgOvqXs,"A IA está ficando cada vez mais personalizada.(E isso deveria ser bom, certo?)Mas tem um detalhe que tá incomodando muita gente...Ela começou a virar puxa-saco.Você faz uma pergunta, ela responde como se estivesse tentando te agradar a qualquer custo.Zero autenticidade (claro, afinal ela é uma IA). Só bajulação. Agora tá rolando um movimento curioso: → Gente tentando ensinar a IA a ""não puxar o saco"".Na prática, isso significa criar uma nova memória pra IA.Mas aí vem o problema...Essa nova memória vai se perder no meio de tantas outras.Então como resolver isso de forma definitiva? 👇",2025-04-24 21:37:08,117,21,3,IA
152,Marcelo Maluf,https://www.linkedin.com/in/marcelo-maluf-206239a?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAHQaOYBvjTBYlG7fcbmSFOZSd7hlfo7J8M,"🇧🇷  Com o advento das novas formas de trabalho e das novas dinâmicas de construção de soluções baseadas em AI, gostaria de compartilhar que estou começando no meu novo cargo de Global Subject Matter Expert. Antecipamente agradeço o apoio dos meus pares em LATAM, EMEA e América do Norte.🇬🇧  With the advent of new working models and new dynamics of building AI-based solutions, I would like to share that I am starting in my new role as a Global Subject Matter Expert. In advance, I appreciate the support of my peers in LATAM, EMEA and North America.🇪🇸  Con el advenimiento de las nuevas formas de trabajo y las nuevas dinámicas de construcción de soluciones basadas en IA, me gustaría compartir que estoy comenzando en mi nuevo puesto de Global Subject Matter Expert. Agradezco anticipadamente el apoyo de mis pares en LATAM, EMEA y Norteamérica.",2025-04-25 02:37:08,90,38,0,IA
153,Oscar Obando Chaves,https://www.linkedin.com/in/oscar-obando-chaves-237495133?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACCkHAsBh_O46RvJj16mkZclISaXcWKbwWI,"Hay que decirlo, el sistema educativo moderno se fundó sobre la obediencia, no sobre el pensamiento libre. Era la fábrica de ciudadanos dóciles para la era industrial, diseñada para estandarizar, no para emancipar. Ese molde está roto hace tiempo, pero ahora, con la Inteligencia Artificial irrumpiendo con fuerza, insistir en él no es solo inútil, es activamente perjudicial.La IA, mal integrada en este esquema obsoleto que premia la repetición, amenaza con automatizar la sumisión intelectual a una escala nunca vista. Este texto no viene con soluciones fáciles ni utopías tecnológicas. Enfrenta la pregunta real, la que duele ¿Vamos a seguir educando para un mundo que ya no existe, actuando como si la IA fuera solo un gadget más en el aula? Porque si la respuesta es sí, la desventaja para las nuevas generaciones no será solo académica; será existencial y estructuralmente irreversible.👉 Si te interesa entender mejor por qué el modelo educativo actual está diseñado para obedecer —y cómo la IA puede empeorar todo si no repensamos el sistema — te recomiendo leer el artículo completo.Y si querés ir más allá del artículo, comparto también un documento que resume mi enfoque general sobre estos temas:📝 ""IA Sin Humo: Perspectivas y Estrategias para el Mundo Real""Una guía estructurada sobre fundamentos estratégicos, aplicaciones prácticas, gobernanza, ética y adaptación profesional en la era de la IA.📥 Disponible aquí: https://lnkd.in/gfTJ3R2y🎧 Además, incluyo un podcast generado por la IA de Google NotebookLM (en inglés) donde profundizamos en los puntos clave del artículo.https://lnkd.in/dsvR2XXW",2025-04-25 00:37:08,4,0,0,IA
154,Servix,https://www.linkedin.com/company/servix-inform-tica-ltda./posts,"No dia 15 de abril, a Servix, em parceria com a Polícia Civil do Distrito Federal , realizou a primeira edição do Fortaleza Digital: IA, Cibersegurança e o Futuro da Tecnologia na Segurança Pública. Especialistas da Apura Cyber Intelligence S/A , Palo Alto Networks , Darktrace e Qualys trouxeram insights e cases que mostram como proteger dados e pessoas no setor público. O vídeo captura os melhores momentos das palestras, dos debates e da interação entre autoridades, profissionais de segurança pública e especialistas de TI, que discutiram avanços e desafios da transformação digital . Confira e veja como a inovação está fortalecendo a defesa digital do país.hashtag#FortalezaDigital hashtag#Cibersegurança hashtag#SegurançaPública hashtag#InteligênciaArtificial hashtag#ProteçãoDeDados hashtag#Servix hashtag#PolíciaCivilDF",2025-04-24 19:37:08,98,12,27,IA
155,Cícero Sallaberry,https://www.linkedin.com/in/cicero-sallaberry?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAu3MvwBCk1sbefcboKJ31Ie17SfhuPGYdg,"O fim do estagiário raiz?Conferir armadura de viga, no alto da laje, no inverno com vento é um teste de habilidade manual e cognitiva pra qualquer iniciante em obra.SmartDocs, da Construflow, em parceria com o Autodoc Tecnologia surpreende o mercado e lança mais um integração de produtos. Confira no vídeo.Agradecimento especial ao Cristian Caon da Desker e CSE Estruturas que forneceu os projetos detalhados para mostrarmos o poder da IA.O que acharam? Se tivesse no teu tempo hein kkkPaulo BassiFernando CarvalhoJoão Paulo MariaFernanda GerhardLuiz Gustavo do Val MariaDaniel Thomas Bündchen",2025-04-24 19:37:08,40,9,2,IA
156,Alvaro Moya,https://www.linkedin.com/in/alvarormoya?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAARfuXgBsqGWP0jG1Lejqknlto3COU8oAHQ,"📚 [TOP 8 LIBROS QUE ME HABRÍA GUSTADO LEER ANTES] Y aquí lo último en mi librería digital para celebrar el pasado Día Internacional del Libro. Lecturas que me han inspirado, retado o directamente cambiado mi forma de pensar como CTO y formador de equipos tech.No todos son técnicos.No todos son de IA.Pero todos, de una manera u otra, me han aportado herramientas para construir mejor: productos, equipos… y mentalidad.Te dejo el carrusel con 8 recomendaciones que van desde desarrollo con IA hasta liderazgo afectivo, pasando por estoicismo y finanzas personales 👇📚 AI-Powered Developer – Nathan CrockerCómo usar IA como copiloto real en tu día a día como developer.📚 Learn AI-Assisted Python Programming – Daniel Zingaro & Leo PorterPara empezar a desarrollar con IA como aliada si trabajas en Python.📚 Software Testing with Generative AI – Mark WinteringhamSi quieres aplicar la IA a testing real, no teoría. Súper práctico.📚 Engineering Management for the Rest of Us – Sarah DrasnerUna joya para quienes lideran por primera vez. Cercano, útil y con empatía.📚 Liderazgo Afectivo – Mánu FoselaÚltima incorporación. Manu es un auténtico crack y amigo, y esta lectura sobre liderazgo con sensibilidad viene fuerte. Enhorabuena por el lanzamiento 💛📚 Invicto: Logra más, sufre menos – Marcos VazquezEstoicismo bien traído al contexto actual. Ideal para recalibrar foco y energía.📚 Dinero: domina el juego – Tony RobbinsUn básico para tomar el control de tus finanzas, invertir con criterio y no dejarlo ""para más adelante"".📚 Let My People Go Surfing – Yvon ChouinardLa historia y filosofía del fundador de Patagonia. Empresa con alma, y liderazgo con propósito.Guárdalo si estás en ese momento de tu carrera en el que no solo quieres mejorar lo que haces… sino cómo lo haces.¿Y tú? ¿Cuál ha sido ese libro que te acompañó en una transición clave?---------------👋 Soy Álvaro Moya, CTO desde hace +11 años y LinkedIn Top Voice. Suelo hablar de IA, liderazgo en tecnología e innovación.Si quieres recibir contenido de valor (como este) a tu email suscríbete a mi newsletter Tech Sherpas, la comunidad No. 1 de liderazgo en tech, IA aplicada al desarrollo de software e innovación en español. Te dejo el enlace en el primer comentario 👇",2025-04-24 18:37:08,27,9,5,IA
157,Antofagasta Minerals,https://www.linkedin.com/company/antofagasta-plc/posts,"En el segundo día de Expomin 2025, se realizó el panel Desarrollo de Talentos, en el cual participó Georgeanne Barceló Vial, vicepresidenta de Personas y Organización de Antofagasta Minerals. Destacó que en la compañía hay cuatro generaciones, que van desde los jóvenes profesionales hasta personas mayores de 70, y que frente a ello es necesario que la generación digitalizada converse con la experiencia y así lograr espacios conjuntos de resolución. Además, Katharina Jenny Arroyo, vicepresidenta de Asuntos Corporativos, fue parte del panel Vínculos empresa-comunidad: Hacia un desarrollo compartido, donde comentó la importancia de relacionarse con las comunidades en que opera la minería y fomentar su participación, especialmente en el ámbito de empleo local. A su vez, indicó que las empresas deben tener ofertas tangibles y programas de capacitación. Por último, resaltó el trabajo que hace el Grupo Minero con sus proveedores, lo que ha llevado a que el 70% de las personas que trabajan en empresas proveedoras en Minera Los Pelambres sean de la provincia del Choapa.Por si fuera poco, Juan Eduardo González Lavín, gerente de Data Analítica, estuvo conversando sobre IA en un interesante panel; al igual que la especialista de Transporte Descarbonización Simona Cacciuttolo, pero de tecnologías limpias. La masterclass dirigida a proveedores estuvo a cargo de Lisette Wen subgerenta de Innovación Operacional del grupo. ¡Un día más que redondo!",2025-04-24 20:37:08,260,3,8,IA
158,Andrés Núñez Álvarez,https://www.linkedin.com/in/andresnunezalvarez?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAR-y-MBdrT7or2GJmtLT_GOZTogEEFDbYI,"Trump acaba de firmar una orden para que el uso de IA sea obligatorio en todas las escuelas de EE. UU. ¿Qué implica exactamente? – Que la IA será parte del currículo escolar, desde primaria hasta secundaria. – Que se capacitará a los docentes para enseñar con IA y sobre IA. – Que se creará un Grupo de Trabajo Nacional para supervisar cómo se implementa todo esto en las aulas. – Y que se lanzará un “Desafío Presidencial” para premiar a estudiantes que innoven con IA en sus proyectos.China ya lo había hecho. Y ahora Estados Unidos se suma. Y muy pronto, será la norma en más países.Esto es una señal clara de hacia dónde va la educación en el mundo.La IA ya no será “una herramienta opcional”. Va a ser casi que una materia más. Parte del día a día de cualquier estudiante.Ahora me pregunto ¿Y en educación superior?¿Tus programas ya la incluyen como competencia transversal?¿Tu universidad ya tiene una materia obligatoria sobre IA?¿Están formando a los docentes y rediseñando experiencias para integrar IA con criterio?Porque no se trata solo de usar herramientas. Se trata de enseñar un nuevo lenguaje. Y usarlo sin propósito puede hacer más daño que no usarlo.Así que usemos estas noticias no para alarmarnos, criticar o quedarnos quietos viendo qué pasa…Sino para leer con claridad hacia dónde vamos y asumir un rol activo.Porque si la IA ya es obligatoria en las escuelas, ¿qué estamos esperando para reconfigurar cómo formamos en la universidad?¿Qué opinás de esta noticia? Conversemos en los comentarios.",2025-04-25 00:37:08,44,9,8,IA
